X,Y,SITENUMBER,RIVER,SITENAME,SITE,TIM_CHCH,TELEMETERED,COMPLIANCE_MONITORING,FLOOD_CONTROL,LAST_SAMPLE,LAST_HOUR,RAIN_TODAY,RAIN_1_DAY_AGO,RAIN_2_DAYS_AGO,RAIN_3_DAYS_AGO,RAIN_4_DAYS_AGO,RAIN_5_DAYS_AGO,RAIN_6_DAYS_AGO,RAIN_7_DAYS_AGO,TOTAL_RAINFALL,ALTITUDE,NZMGX,NZMGY,NZMS260,NZTMX,NZTMY,NZTOPO50,OBJECTID
1483732.541,5206937.5833,312501,SIMOIS CREEK,SIMOIS CREEK,SIMOIS CREEK AT SIMOIS CREEK,,N,,N,,,,,,,,,,,,549,2393709,5768559,K35:93709-68559,1483732,5206937,BW20:8373-0693,3416750
1480973.0146,5206897.6058,312502,RYTON STATION,RYTON STATION,RYTON STATION AT RYTON STATION,,N,,N,,,,,,,,,,,,564,2390949,5768519,K35:90949-68519,1480973,5206897,BW20:8097-0689,3416751
1489065.5957,5208813.2201,312601,PORTER HEIGHTS,PORTER HEIGHTS,PORTER HEIGHTS AT PORTER HEIGHTS,,N,,N,,,,,,,,,,,,1280,2399043,5770435,K34:99043-70435,1489065,5208813,BW20:8906-0881,3416752
1487767.8395,5208792.2345,312602,PORTER HEIGHTS ANEM,PORTER HEIGHTS ANEM,PORTER HEIGHTS ANEM AT PORTER HEIGHTS ANEM,,N,,N,,,,,,,,,,,,1920,2397745,5770414,K34:97745-70414,1487767,5208792,BW20:8776-0879,3416753
1495760.458,5216355.6583,312701,CASTLE HILL,CASTLE HILL,CASTLE HILL AT CASTLE HILL,,N,,N,,,,,,,,,,,,715,2405739,5777979,K34:05739-77979,1495760,5216355,BW21:9576-1635,3416754
1493679.8799,5216158.7503,312710,WAIMAKARIRI,MT ENYS,WAIMAKARIRI AT MT ENYS,C,N,O,N,,,,,,,,,,,,914,2403658,5777782,K34:03658-77782,1493679,5216158,BW21:9367-1615,3416755
1459925.9005,5203078.2102,313201,RAKAIA,DOUBLE HILL,RAKAIA AT DOUBLE HILL,,N,,N,,,,,,,,,,,,561,2369899,5764699,J35:69899-64699,1459925,5203078,BW19:5992-0307,3416756
1455826.2969,5201078.4087,313210,RAKAIA,GLENFALLOCH,RAKAIA AT GLENFALLOCH,,N,,N,,,,,,,,,,,,610,2365799,5762699,J35:65799-62699,1455826,5201078,BW19:5582-0107,3416757
1467584.9827,5202868.217,313301,GLENARIFFE,GLENARIFFE,GLENARIFFE AT GLENARIFFE,,N,,N,,,,,,,,,,,,457,2377559,5764489,K35:77559-64489,1467584,5202868,BW19:6758-0286,3416758
1467657.9725,5199208.6564,313310,TURTONS SADDLE,TURTONS SADDLE,TURTONS SADDLE AT TURTONS SADDLE,,N,,N,,,,,,,,,,,,1158,2377632,5760829,K35:77632-60829,1467657,5199208,BW19:6765-9920,3416759
1474314.0406,5202998.2063,313401,PEAK HILL,PEAK HILL,PEAK HILL AT PEAK HILL,,N,,N,,,,,,,,,,,,411,2384289,5764619,K35:84289-64619,1474314,5202998,BW20:7431-0299,3416760
1485522.2018,5199778.8014,313501,LAKE COLERIDGE,LAKE COLERIDGE HOMESTEAD,LAKE COLERIDGE AT LAKE COLERIDGE HOMESTEAD,,N,,N,,,,,,,,,,,,514,2395499,5761399,K35:95499-61399,1485522,5199778,BW20:8552-9977,3416761
1481142.9844,5197569.0876,313502,LAKE COLERIDGE,LAKE COLERIDGE,LAKE COLERIDGE AT LAKE COLERIDGE,,N,,N,,,,,,,,,,,,364,2391119,5759189,K35:91119-59189,1481142,5197569,BW20:8114-9756,3416762
1508227.524,5196210.0324,313802,DALETHORPE,DALETHORPE,DALETHORPE AT DALETHORPE,,N,,N,,,,,,,,,,,,396,2418209,5757829,L35:18209-57829,1508227,5196210,BW21:0822-9621,3416764
1513476.1914,5203608.3773,313901,MT TORLESSE,MT TORLESSE,MT TORLESSE AT MT TORLESSE,,N,,N,,,,,,,,,,,,378,2423459,5765229,L35:23459-65229,1513476,5203608,BW21:1347-0360,3416765
1512834.3499,5203427.4137,313910,WAIMAKARIRI,MT TORLESSE,WAIMAKARIRI AT MT TORLESSE,C,N,O,N,,,,,,,,,,,,390,2422817,5765048,L35:22817-65048,1512834,5203427,BW21:1283-0342,3416766
1451771.9168,5184100.5624,314101,LAKE HERON STN,LAKE HERON STN,LAKE HERON STN AT LAKE HERON STN,,N,,N,,,,,,,,,,,,792,2361744,5745720,J35:61744-45720,1451771,5184100,BX19:5177-8410,3416767
1452936.6357,5189679.2485,314110,UPPER LAKE HERON,UPPER LAKE HERON,UPPER LAKE HERON AT UPPER LAKE HERON,,N,,N,,,,,,,,,,,,686,2362909,5751299,J35:62909-51299,1452936,5189679,BX19:5293-8967,3416768
1467924.9458,5198078.7944,314410,ASHBURTON,TURTONS SADDLE,ASHBURTON AT TURTONS SADDLE,T,N,,N,,,,,,,,,,,,1158,2377899,5759699,K35:77899-59699,1467924,5198078,BW19:6792-9807,3416769
1473412.698,5183005.8791,314411,NORTH ASHBURTON,COOKIES HUT,NORTH ASHBURTON AT COOKIES HUT,T,T,O,F,2021/09/24 04:00:00+00,0,0,0,0,21,0.5,0.5,0,4,26,957,2383387,5744624,K35:83387-44624,1473412,5183005,BX20:7341-8300,3416770
1467333.0195,5198314.7583,314412,NORTH ASHBURTON,TURTONS SADDLE,NORTH ASHBURTON AT TURTONS SADDLE,T,T,O,F,2021/09/24 04:00:00+00,0,0,0.5,0,18,0,0,0,0,18.5,1140,2377307,5759935,K35:77307-59935,1467333,5198314,BW19:6733-9831,3416771
1481363.3605,5184681.1143,314501,MT HUTT SKIFIELD,MT HUTT SKIFIELD,MT HUTT SKIFIELD AT MT HUTT SKIFIELD,,N,,N,,,,,,,,,,,,1600,2391339,5746299,K35:91339-46299,1481363,5184681,BX20:8136-8468,3416772
1480073.5766,5184661.0426,314502,MT HUTT M.W.D.,MT HUTT M.W.D.,MT HUTT M.W.D. AT MT HUTT M.W.D.,,N,,N,,,,,,,,,,,,2073,2390049,5746279,K35:90049-46279,1480073,5184661,BX20:8007-8466,3416773
1489421.8248,5186601.241,314601,BAYFIELDS,BAYFIELDS,BAYFIELDS AT BAYFIELDS,,N,,N,,,,,,,,,,,,497,2399399,5748219,K35:99399-48219,1489421,5186601,BX20:8942-8660,3416774
1490681.3282,5194059.9376,314602,DRY ACHERON,DRY ACHERON,DRY ACHERON AT DRY ACHERON,,N,,N,,,,,,,,,,,,670,2400659,5755679,K35:00659-55679,1490681,5194059,BW20:9068-9405,3416775
1492581.2284,5186311.4649,314603,SNOWDON EWS,SNOWDON EWS,SNOWDON EWS AT SNOWDON EWS,,N,,N,,,,,,,,,,,,560,2402559,5747929,K35:02559-47929,1492581,5186311,BX21:9258-8631,3416776
1489391.7512,5188480.9013,314610,RAKAIA,SNOWDEN HOMESTEAD,RAKAIA AT SNOWDEN HOMESTEAD,,N,,N,,,,,,,,,,,,518,2399369,5750099,K35:99369-50099,1489391,5188480,BX20:8939-8848,3416777
1500295.6968,5184993.1625,314702,"WINDWHISTLE,ROCKWOOD","WINDWHISTLE, ROCKWOOD","WINDWHISTLE,ROCKWOOD AT WINDWHISTLE, ROCKWOOD",,N,,N,,,,,,,,,,,,366,2410275,5746610,L35:10275-46610,1500295,5184993,BX21:0029-8499,3416779
1491821.1094,5193979.9899,314710,RAKAIA,DRY ACHERON,RAKAIA AT DRY ACHERON,,N,,N,,,,,,,,,,,,655,2401799,5755599,K35:01799-55599,1491821,5193979,BW20:9182-9397,3416780
1496130.2912,5192260.476,314711,SNOWDEN,SNOWDEN,SNOWDEN AT SNOWDEN,,N,,N,,,,,,,,,,,,579,2406109,5753879,K35:06109-53879,1496130,5192260,BW21:9613-9226,3416781
1506906.922,5192419.8565,314802,SELWYN,STEVENTON,SELWYN AT STEVENTON,,N,,N,,,,,,,,,,,,,2416888,5754038,L35:16888-54038,1506906,5192419,BW21:0690-9241,3416782
1510265.2506,5188662.8692,314810,SELWYN,SELWYN GORGE,SELWYN AT SELWYN GORGE,C,N,O,N,,,,,,,,,,,,299,2420247,5750280,L35:20247-50280,1510265,5188662,BX21:1026-8866,3416783
1505608.4244,5186847.054,314811,GLENDORE,GLENDORE,GLENDORE AT GLENDORE,,N,,N,,,,,,,,,,,,360,2415589,5748464,L35:15589-48464,1505608,5186847,BX21:0560-8684,3416784
1513720.5606,5185178.8883,314901,GLENTUNNEL,GLENTUNNEL,GLENTUNNEL AT GLENTUNNEL,,N,,N,,,,,,,,,,,,258,2423703,5746795,L35:23703-46795,1513720,5185178,BX21:1372-8517,3416785
1516447.7973,5186990.5863,314902,COALGATE,COALGATE,COALGATE AT COALGATE,,N,,N,,,,,,,,,,,,236,2426431,5748607,L35:26431-48607,1516447,5186990,BX22:1644-8699,3416786
1518715.2657,5185882.9867,314903,SELWYN RIVER,HOMEBUSH,SELWYN RIVER AT HOMEBUSH,,N,,N,,,,,,,,,,,,244,2428699,5747499,L35:28699-47499,1518715,5185882,BX22:1871-8588,3416787
1510926.9132,5194360.5497,314910,CAIRN HILL,CAIRN HILL,CAIRN HILL AT CAIRN HILL,,N,,N,,,,,,,,,,,,335,2420909,5755979,L35:20909-55979,1510926,5194360,BW21:1092-9436,3416788
1443436.5952,5179381.3168,315010,BOUNDARY CREEK,SOUTH ASHBURTON RIVER AT BOUNDARY CREEK,BOUNDARY CREEK AT SOUTH ASHBURTON RIVER AT BOUNDARY CREEK,T,T,O,F,2021/09/24 04:00:00+00,0,0,0,0,37,1.5,0,0,4.5,43,1118,2353408,5741001,J35:53408-41001,1443436,5179381,BX18:4343-7938,3416789
1473460.2356,5175209.9129,315401,TAYLORS STREAM,TAYLORS STREAM,TAYLORS STREAM AT TAYLORS STREAM,,N,,N,,,,,,,,,,,,732,2383434,5736827,K36:83434-36827,1473460,5175209,BX20:7346-7520,3416790
1481640.6932,5178549.0994,315510,DRY CREEK,PUDDING HILL STREAM AT MT HUTT,DRY CREEK AT PUDDING HILL STREAM AT MT HUTT,T,T,O,F,2021/09/24 04:00:00+00,0,0,0,0,5.5,1,1.5,11.5,5.5,25,1134,2391616,5740166,K35:91616-40166,1481640,5178549,BX20:8164-7854,3416791
1490891.843,5181062.3439,315601,RAKAIA GORGE,RAKAIA GORGE,RAKAIA GORGE AT RAKAIA GORGE,,N,,N,,,,,,,,,,,,827,2400869,5742679,K35:00869-42679,1490891,5181062,BX20:9089-8106,3416792
1493611.5582,5177443.2376,315602,RUDSTONE,RUDSTONE,RUDSTONE AT RUDSTONE,,N,,N,,,,,,,,,,,,371,2403589,5739059,K36:03589-39059,1493611,5177443,BX21:9361-7744,3416793
1488222.3499,5181022.1656,315603,MT HUTT RAKAIA,MT HUTT RAKAIA,MT HUTT RAKAIA AT MT HUTT RAKAIA,,N,,N,,,,,,,,,,,,445,2398199,5742639,K35:98199-42639,1488222,5181022,BX20:8822-8102,3416794
1489722.0028,5182082.0756,315610,RAKAIA,FIGHTING HILL,RAKAIA AT FIGHTING HILL,,N,,N,,,,,,,,,,,,290,2399699,5743699,K35:99699-43699,1489722,5182082,BX20:8972-8208,3416795
1499032.4312,5177531.6488,315700,TOWER 526,TOWER 526,TOWER 526 AT TOWER 526,,N,,N,,,,,,,,,,,,335,2409011,5739147,K36:09011-39147,1499032,5177531,BX21:9903-7753,3416796
1496280.6454,5183042.3178,315701,WAVERLEY,WAVERLEY,WAVERLEY AT WAVERLEY,,N,,N,,,,,,,,,,,,381,2406259,5744659,K35:06259-44659,1496280,5183042,BX21:9628-8304,3416797
1497711.0022,5173844.3071,315702,HIGHBANK POWER STN,HIGHBANK POWER STN,HIGHBANK POWER STN AT HIGHBANK POWER STN,,N,,N,,,,,,,,,,,,230,2407689,5735459,K36:07689-35459,1497711,5173844,BX21:9771-7384,3416798
1494906.9262,5183023.2341,315703,ROUND TOP,ROUND TOP,ROUND TOP AT ROUND TOP,,N,,N,,,,,,,,,,,,889,2404885,5744640,K35:04885-44640,1494906,5183023,BX21:9490-8302,3416799
1495021.4158,5175573.7223,315704,HIGHBANK,HIGHBANK,HIGHBANK AT HIGHBANK,,N,,N,,,,,,,,,,,,322,2404999,5737189,K36:04999-37189,1495021,5175573,BX21:9502-7557,3416800
1507078.4855,5179533.8116,315801,HORORATA WEST,HORORATA WEST,HORORATA WEST AT HORORATA WEST,,N,,N,,,,,,,,,,,,287,2417059,5741149,L35:17059-41149,1507078,5179533,BX21:0707-7953,3416801
1511017.6306,5178184.4194,315901,SELWYN,HORORATA,SELWYN AT HORORATA,,N,,N,,,,,,,,,,,,,2420999,5739799,L36:20999-39799,1511017,5178184,BX21:1101-7818,3416802
1516538.1689,5179660.4499,315902,WOODLANDS,WOODLANDS,WOODLANDS AT WOODLANDS,,N,,N,,,,,,,,,,,,366,2426521,5741275,L35:26521-41275,1516538,5179660,BX22:1653-7966,3416803
1517845.96,5177785.0272,315903,HORORATA SUBSTATION,HORORATA SUBSTATION,HORORATA SUBSTATION AT HORORATA SUBSTATION,,N,,N,,,,,,,,,,,,192,2427829,5739399,L36:27829-39399,1517845,5177785,BX22:1784-7778,3416804
1514836.5705,5180074.2272,315904,"HORORATA, ILLANA","HORORATA, ILLANA","HORORATA, ILLANA AT HORORATA, ILLANA",,N,,N,,,,,,,,,,,,196,2424819,5741689,L35:24819-41689,1514836,5180074,BX21:1483-8007,3416805
1510511.2489,5187223.2215,315910,SELWYN,WHITECLIFFS,SELWYN AT WHITECLIFFS,C,T,O,N,2021/09/24 04:00:00+00,0,0,0.5,0,1.5,0,0,0,1.5,3.5,280,2420493,5748840,L35:20493-48840,1510511,5187223,BX21:1051-8722,3416806
1516915.9895,5180984.1364,315911,GW RECHARGE SITE,HORORATA,GW RECHARGE SITE AT HORORATA,C,N,,N,,,,,,,,,,,,,2426899,5742599,L35:26899-42599,1516915,5180984,BX22:1691-8098,3416807
1442614.2242,5170890.4878,316001,LAKE CLEARWATER,LAKE CLEARWATER,LAKE CLEARWATER AT LAKE CLEARWATER,,N,,N,,,,,,,,,,,,686,2352585,5732510,J36:52585-32510,1442614,5170890,BX18:4261-7089,3416808
1452057.7723,5171100.3667,316101,HAKATERE STN,HAKATERE STN,HAKATERE STN AT HAKATERE STN,,N,,N,,,,,,,,,,,,616,2362029,5732719,J36:62029-32719,1452057,5171100,BX19:5205-7110,3416809
1452057.7723,5171100.3667,316102,HAKATERE,HAKATERE,HAKATERE AT HAKATERE,,N,,N,,,,,,,,,,,,604,2362029,5732719,J36:62029-32719,1452057,5171100,BX19:5205-7110,3416810
1457497.9293,5165661.3065,316201,MT POSSESSION,MT POSSESSION,MT POSSESSION AT MT POSSESSION,,N,,N,,,,,,,,,,,,610,2367469,5727279,J36:67469-27279,1457497,5165661,BX19:5749-6566,3416811
1464165.7227,5171361.505,316301,WOOLSHED CREEK,WOOLSHED CREEK,WOOLSHED CREEK AT WOOLSHED CREEK,,N,,N,,,,,,,,,,,,762,2374138,5732979,K36:74138-32979,1464165,5171361,BX19:6416-7136,3416812
1463612.9296,5169812.6048,316310,SOUTH ASHBURTON RIVER,MT SOMERS,SOUTH ASHBURTON RIVER AT MT SOMERS,T,T,O,F,2021/09/24 04:00:00+00,0,0,0,0,9.5,0,0.5,0,10.5,20.5,807,2373585,5731430,K36:73585-31430,1463612,5169812,BX19:6361-6981,3416813
1472066.6456,5163293.3057,316401,"MT SOMERS, SOMER DOWNS","MT SOMERS, SOMER DOWNS","MT SOMERS, SOMER DOWNS AT MT SOMERS, SOMER DOWNS",,N,,N,,,,,,,,,,,,372,2382039,5724909,K36:82039-24909,1472066,5163293,BX20:7206-6329,3416814
1475155.8313,5166463.2632,316402,"STAVELEY, BIRCHLANDS","STAVELEY, BIRCHLANDS","STAVELEY, BIRCHLANDS AT STAVELEY, BIRCHLANDS",,N,,N,,,,,,,,,,,,380,2385129,5728079,K36:85129-28079,1475155,5166463,BX20:7515-6646,3416815
1477725.9155,5162394.1594,316403,SPRINGBURN,SPRINGBURN,SPRINGBURN AT SPRINGBURN,,N,,N,,,,,,,,,,,,332,2387699,5724009,K36:87699-24009,1477725,5162394,BX20:7772-6239,3416816
1481664.6212,5168023.7734,316501,ALFORD FOREST 1,ALFORD FOREST 1,ALFORD FOREST 1 AT ALFORD FOREST 1,,N,,N,,,,,,,,,,,,390,2391639,5729639,K36:91639-29639,1481664,5168023,BX20:8166-6802,3416817
1478970.8892,5169756.2117,316502,ALFORD FOREST 2,ALFORD FOREST 2,ALFORD FOREST 2 AT ALFORD FOREST 2,,N,,N,,,,,,,,,,,,,2388945,5731372,K36:88945-31372,1478970,5169756,BX20:7897-6975,3416818
1480309.4833,5171669.0558,316504,CALVARY,CALVARY,CALVARY AT CALVARY,,N,,N,,,,,,,,,,,,488,2390284,5733285,K36:90284-33285,1480309,5171669,BX20:8030-7166,3416819
1484343.7826,5171733.4459,316505,"METHVEN,ALASKA","METHVEN,ALASKA","METHVEN,ALASKA AT METHVEN,ALASKA",,N,,N,,,,,,,,,,,,402,2394319,5733349,K36:94319-33349,1484343,5171733,BX20:8434-7173,3416820
1491022.9902,5167284.9454,316601,MT HUTT,MT HUTT COLLEGE,MT HUTT AT MT HUTT COLLEGE,T,N,,N,,,,,,,,,,,,316,2400999,5728899,K36:00999-28899,1491022,5167284,BX20:9102-6728,3416821
1488381.0371,5171807.8303,316602,"METHVEN,DRAYTON","METHVEN,DRAYTON","METHVEN,DRAYTON AT METHVEN,DRAYTON",,N,,N,,,,,,,,,,,,,2398357,5733423,K36:98357-33423,1488381,5171807,BX20:8838-7180,3416822
1488441.3902,5168143.503,316603,ALFORD STATION,ALFORD STATION,ALFORD STATION AT ALFORD STATION,,N,,N,,,,,,,,,,,,,2398417,5729758,K36:98417-29758,1488441,5168143,BX20:8844-6814,3416823
1492412.2572,5171874.2083,316604,"METHVEN,LINCOLN COL.","METHVEN,LINCOLN COL.","METHVEN,LINCOLN COL. AT METHVEN,LINCOLN COL.",,N,,N,,,,,,,,,,,,322,2402389,5733489,K36:02389-33489,1492412,5171874,BX21:9241-7187,3416824
1497741.1603,5171954.7015,316701,"RAKAIA,GREENFIELDS","RAKAIA,GREENFIELDS","RAKAIA,GREENFIELDS AT RAKAIA,GREENFIELDS",,N,,N,,,,,,,,,,,,305,2407719,5733569,K36:07719-33569,1497741,5171954,BX21:9774-7195,3416825
1504600.1877,5166496.5972,316801,CREESIDE,CREESIDE,CREESIDE AT CREESIDE,,N,,N,,,,,,,,,,,,226,2414579,5728109,L36:14579-28109,1504600,5166496,BX21:0460-6649,3416826
1518027.2515,5163008.9539,316901,TE PIRITA MEAD,TE PIRITA MEAD,TE PIRITA MEAD AT TE PIRITA MEAD,,N,,N,,,,,,,,,,,,144,2428009,5724619,L36:28009-24619,1518027,5163008,BX22:1802-6300,3416827
1515305.3766,5168536.207,316902,TE PIRITA,TE PIRITA,TE PIRITA AT TE PIRITA,,N,,N,,,,,,,,,,,,,2425287,5730148,L36:25287-30148,1515305,5168536,BX21:1530-6853,3416828
1516677.0248,5168553.3375,316903,TOWER 569,TOWER 569,TOWER 569 AT TOWER 569,,N,,N,,,,,,,,,,,,168,2426659,5730165,L36:26659-30165,1516677,5168553,BX22:1667-6855,3416829
1444289.619,5157927.0184,317001,MT HARPER,MT HARPER,MT HARPER AT MT HARPER,,N,,N,,,,,,,,,,,,457,2354259,5719546,J36:54259-19546,1444289,5157927,BX19:4428-5792,3416830
1442919.6607,5157889.8245,317002,RATA PEAKS,RATA PEAKS,RATA PEAKS AT RATA PEAKS,,N,,N,,,,,,,,,,,,433,2352889,5719509,J36:52889-19509,1442919,5157889,BX18:4291-5788,3416831
1438846.4907,5159687.2324,317003,BEN MCLEOD STN,BEN MCLEOD STN,BEN MCLEOD STN AT BEN MCLEOD STN,,N,,N,,,,,,,,,,,,457,2348816,5721307,J36:48816-21307,1438846,5159687,BX18:3884-5968,3416832
1452419.754,5154441.3817,317101,WHITE ROCK,WHITE ROCK,WHITE ROCK AT WHITE ROCK,,N,,N,,,,,,,,,,,,518,2362389,5716059,J36:62389-16059,1452419,5154441,BX19:5241-5444,3416833
1459109.243,5154582.4084,317201,"MAYFIELD, TEMORA","MAYFIELD, TEMORA","MAYFIELD, TEMORA AT MAYFIELD, TEMORA",,N,,N,,,,,,,,,,,,468,2369079,5716199,J36:69079-16199,1459109,5154582,BX19:5910-5458,3416834
1465677.805,5160272.818,317303,EVANDALE,EVANDALE,EVANDALE AT EVANDALE,,N,,N,,,,,,,,,,,,396,2375649,5721889,K36:75649-21889,1465677,5160272,BX19:6567-6027,3416836
1464538.9948,5152813.4323,317304,"MAYFIELD,BRACKLEY","MAYFIELD,BRACKLEY","MAYFIELD,BRACKLEY AT MAYFIELD,BRACKLEY",,N,,N,,,,,,,,,,,,396,2374509,5714429,K36:74509-14429,1464538,5152813,BY19:6453-5281,3416837
1468601.8045,5151116.2885,317305,LAGGAN,LAGGAN,LAGGAN AT LAGGAN,,N,,N,,,,,,,,,,,,320,2378572,5712731,K36:78572-12731,1468601,5151116,BY20:6860-5111,3416838
1470127.3738,5159583.5074,317306,SOMER DOWNS,SOMER DOWNS,SOMER DOWNS AT SOMER DOWNS,,N,,N,,,,,,,,,,,,383,2380099,5721199,K36:80099-21199,1470127,5159583,BX20:7012-5958,3416839
1477768.1485,5160513.4409,317401,BUCCLEUGH,BUCCLEUGH,BUCCLEUGH AT BUCCLEUGH,,N,,N,,,,,,,,,,,,305,2387741,5722128,K36:87741-22128,1477768,5160513,BX20:7776-6051,3416840
1471077.1491,5160383.5383,317402,"MT SOMERS,MOTELS","MT SOMERS,MOTELS","MT SOMERS,MOTELS AT MT SOMERS,MOTELS",,N,,N,,,,,,,,,,,,366,2381049,5721999,K36:81049-21999,1471077,5160383,BX20:7107-6038,3416841
1477826.6424,5156844.9896,317403,"MT SOMERS,BUCCLEUGH","MT SOMERS,BUCCLEUGH","MT SOMERS,BUCCLEUGH AT MT SOMERS,BUCCLEUGH",,N,,N,,,,,,,,,,,,296,2387799,5718459,K36:87799-18459,1477826,5156844,BX20:7782-5684,3416842
1473736.7694,5160433.8978,317404,"MT SOMERS,LINCOLN COL","MT SOMERS,LINCOLN COL","MT SOMERS,LINCOLN COL AT MT SOMERS,LINCOLN COL",,N,,N,,,,,,,,,,,,335,2383709,5722049,K36:83709-22049,1473736,5160433,BX20:7373-6043,3416843
1492742.7615,5151549.2149,317600,WINCHMORE,WINCHMORE,WINCHMORE AT WINCHMORE,,N,,N,,,,,,,,,,,,137,2402717,5713160,K36:02717-13160,1492742,5151549,BY21:9274-5154,3416844
1495283.1436,5158917.1188,317701,LYNDHURST,LYNDHURST,LYNDHURST AT LYNDHURST,,N,,N,,,,,,,,,,,,232,2405259,5720529,K36:05259-20529,1495283,5158917,BX21:9528-5891,3416845
1503022.6817,5150590.0558,317710,GW RECHARGE SITE,WINCHMORE,GW RECHARGE SITE AT WINCHMORE,,N,,N,,,,,,,,,,,,,2412999,5712199,L36:12999-12199,1503022,5150590,BY21:0302-5059,3416846
1514139.7319,5151851.4453,317901,HIGHAM CHERTSEY,HIGHAM CHERTSEY,HIGHAM CHERTSEY AT HIGHAM CHERTSEY,,N,,N,,,,,,,,,,,,128,2424119,5713459,L36:24119-13459,1514139,5151851,BY21:1413-5185,3416847
1512819.6996,5154390.5857,317902,SOMERTON,SOMERTON,SOMERTON AT SOMERTON,,N,,N,,,,,,,,,,,,137,2422799,5715999,L36:22799-15999,1512819,5154390,BX21:1281-5439,3416848
1444581.6876,5145040.4323,318001,LOCHABER,LOCHABER,LOCHABER AT LOCHABER,,N,,N,,,,,,,,,,,,451,2354549,5706659,J37:54549-06659,1444581,5145040,BY19:4458-4504,3416849
1444831.8796,5143980.5106,318010,ORARI,LOCHABER (DAILY),ORARI AT LOCHABER (DAILY),T,N,O,N,,,,,,,,,,,,488,2354799,5705599,J37:54799-05599,1444831,5143980,BY19:4483-4398,3416850
1444712.7777,5139480.6109,318012,ORARI C,ORARI C,ORARI C AT ORARI C,,N,,N,,,,,,,,,,,,1036,2354679,5701099,J37:54679-01099,1444712,5139480,BY19:4471-3948,3416851
1448526.8699,5148801.0253,318110,ORARI NO 6,ORARI NO 6,ORARI NO 6 AT ORARI NO 6,,N,,N,,,,,,,,,,,,610,2358495,5710419,J36:58495-10419,1448526,5148801,BY19:4852-4880,3416852
1460633.3191,5147177.3018,318201,RANGITATA M.W.D.,RANGITATA M.W.D.,RANGITATA M.W.D. AT RANGITATA M.W.D.,,N,,N,,,,,,,,,,,,,2370602,5708793,K37:70602-08793,1460633,5147177,BY19:6063-4717,3416853
1459300.7657,5145363.2119,318202,MT PEEL,MT PEEL,MT PEEL AT MT PEEL,,N,,N,,,,,,,,,,,,305,2369269,5706979,J37:69269-06979,1459300,5145363,BY19:5930-4536,3416854
1457850.2434,5149002.6519,318203,"MT PEEL,WAIKARI HILLS","MT PEEL,WAIKARI HILLS","MT PEEL,WAIKARI HILLS AT MT PEEL,WAIKARI HILLS",,N,,N,,,,,,,,,,,,396,2367819,5710619,J36:67819-10619,1457850,5149002,BY19:5785-4900,3416855
1466053.7778,5141731.8811,318302,RUAPUNA SCHOOL,RUAPUNA SCHOOL,RUAPUNA SCHOOL AT RUAPUNA SCHOOL,,N,,N,,,,,,,,,,,,,2376022,5703346,K37:76022-03346,1466053,5141731,BY19:6605-4173,3416856
1466053.7778,5141731.8811,318303,STAPLE HOMESTEAD,STAPLE HOMESTEAD,STAPLE HOMESTEAD AT STAPLE HOMESTEAD,,N,,N,,,,,,,,,,,,,2376022,5703346,K37:76022-03346,1466053,5141731,BY19:6605-4173,3416857
1463248.7303,5149119.5861,318304,MAYFIELD,MAYFIELD,MAYFIELD AT MAYFIELD,,N,,N,,,,,,,,,,,,,2373218,5710735,K36:73218-10735,1463248,5149119,BY19:6324-4911,3416858
1463431.4287,5139894.535,318305,RUAPUNA,RUAPUNA,RUAPUNA AT RUAPUNA,,N,,N,,,,,,,,,,,,366,2373399,5701509,K37:73399-01509,1463431,5139894,BY19:6343-3989,3416859
1474328.4316,5148785.5691,318410,ORARI,ORARI,ORARI AT ORARI,,N,,N,,,,,,,,,,,,792,2384299,5710399,K36:84299-10399,1474328,5148785,BY20:7432-4878,3416860
1486006.3849,5149547.4752,318501,HACKTHORNE,HACKTHORNE,HACKTHORNE AT HACKTHORNE,,N,,N,,,,,,,,,,,,198,2395979,5711159,K36:95979-11159,1486006,5149547,BY20:8600-4954,3416861
1486168.0601,5140329.1281,318502,VALETTA A,VALETTA A,VALETTA A AT VALETTA A,,N,,N,,,,,,,,,,,,140,2396139,5701939,K37:96139-01939,1486168,5140329,BY20:8616-4032,3416862
1484856.9516,5142084.561,318503,VALETTA B,VALETTA B,VALETTA B AT VALETTA B,,N,,N,,,,,,,,,,,,,2394828,5703695,K37:94828-03695,1484856,5142084,BY20:8485-4208,3416863
1480869.0077,5140228.0784,318504,LISMORE,LISMORE,LISMORE AT LISMORE,,N,,N,,,,,,,,,,,,179,2390839,5701839,K37:90839-01839,1480869,5140228,BY20:8086-4022,3416864
1496852.836,5146059.0282,318702,WINCHMORE MIXED FARM,WINCHMORE MIXED FARM,WINCHMORE MIXED FARM AT WINCHMORE MIXED FARM,,N,,N,,,,,,,,,,,,191,2406827,5707668,K37:06827-07668,1496852,5146059,BY21:9685-4605,3416865
1496852.836,5146059.0282,318704,WINCHMORE M.W.D.,WINCHMORE M.W.D.,WINCHMORE M.W.D. AT WINCHMORE M.W.D.,,N,,N,,,,,,,,,,,,142,2406827,5707668,K37:06827-07668,1496852,5146059,BY21:9685-4605,3416866
